"preset","siteId","kind","hostname","resolvedIpHash","ipVersion","matchedRule","matchedRuleSet","route","dns","protocol","generation","eventCount"
"russia","tbank","dns","le.tbank.ru","hmac-sha256:06470e7101f03fa1acfe5bc312d0e048","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","tbank","route","mddc.tbank.ru","hmac-sha256:06470e7101f03fa1acfe5bc312d0e048","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","dns","hrc.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","tbank","dns","freessl.tbank.ru","hmac-sha256:90a7ef3579584000d8caebda365c15d0","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","tbank","dns","hrc.tbank.ru","hmac-sha256:06470e7101f03fa1acfe5bc312d0e048","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","tbank","dns","freessl.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","tbank","route","le.tbank.ru","hmac-sha256:06470e7101f03fa1acfe5bc312d0e048","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","dns","api.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","tbank","dns","api.tbank.ru","hmac-sha256:eb7d61d5b13700ffad6900b7fbe7f4ce","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","tbank","route","hrc.tbank.ru","hmac-sha256:06470e7101f03fa1acfe5bc312d0e048","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","route","freessl.tbank.ru","hmac-sha256:90a7ef3579584000d8caebda365c15d0","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","route","api.tbank.ru","hmac-sha256:eb7d61d5b13700ffad6900b7fbe7f4ce","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","dns","mddc.tinkoff.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","tbank","dns","id.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","2"
"russia","tbank","dns","mddc.tinkoff.ru","hmac-sha256:06470e7101f03fa1acfe5bc312d0e048","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","tbank","dns","mddc.tinkoff.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","tbank","dns","id.tbank.ru","hmac-sha256:8095aa393c609962e74b1c2a0df6754c","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","tbank","dns","id.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","tbank","route","mddc.tinkoff.ru","hmac-sha256:06470e7101f03fa1acfe5bc312d0e048","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","route","id.tbank.ru","hmac-sha256:8095aa393c609962e74b1c2a0df6754c","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","dns","mf-platform-production.t-static.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","tbank","dns","mf-platform-production.t-static.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","tbank","dns","mf-platform-production.t-static.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","tbank","dns","cobrowsing.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","tbank","route","mf-platform-production.t-static.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","dns","cobrowsing.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","tbank","dns","cobrowsing.tbank.ru","hmac-sha256:9d11d9dc83169e7134e61c21f60733a7","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","tbank","route","cobrowsing.tbank.ru","hmac-sha256:9d11d9dc83169e7134e61c21f60733a7","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","tbank","dns","confucius-public-configs.t-static.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","tbank","dns","confucius-public-configs.t-static.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","tbank","dns","confucius-public-configs.t-static.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","tbank","dns","cobrowsing-cdn.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","3"
"russia","tbank","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","8"
"russia","tbank","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","8"
"russia","tbank","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","4"
"russia","tbank","dns","fingerprint.t-static.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","3"
"russia","tbank","dns","sso-forms-prod.t-static.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","3"
"russia","tbank","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","16"
"russia","tbank","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","8"
"russia","tbank","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","15"
"russia","tbank","dns","api-statist.tinkoff.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","8"
"russia","tbank","dns","api-statist.tinkoff.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","16"
"russia","tbank","dns","api-statist.tinkoff.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","16"
"russia","alfa","dns","alfabank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","2"
"russia","alfa","dns","alfabank.ru","hmac-sha256:2145c57cb2a49ed85ef30bf0bd028468","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","alfa","dns","alfabank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","alfa","route","alfabank.ru","hmac-sha256:2145c57cb2a49ed85ef30bf0bd028468","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","2"
"russia","alfa","dns","cobrowsing-cdn.tbank.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","3"
"russia","alfa","dns","cobrowsing-cdn.tbank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","alfa","dns","fingerprint.t-static.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","3"
"russia","alfa","dns","sso-forms-prod.t-static.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","alfa","dns","fingerprint.t-static.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","alfa","dns","sso-forms-prod.t-static.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","3"
"russia","alfa","dns","cobrowsing-cdn.tbank.ru","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407003","1"
"russia","alfa","dns","cobrowsing-cdn.tbank.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","alfa","dns","sso-forms-prod.t-static.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","alfa","dns","fingerprint.t-static.ru","hmac-sha256:0d4f58e43773ad028d4207453b4b8aa2","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","alfa","dns","sso-forms-prod.t-static.ru","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407003","1"
"russia","alfa","dns","fingerprint.t-static.ru","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407003","1"
"russia","vtb","dns","www.vtb.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","2"
"russia","vtb","dns","www.vtb.ru","hmac-sha256:2d3d6e9c8a2f10c1503159b4cdd006f6","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","vtb","dns","www.vtb.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vtb","route","www.vtb.ru","hmac-sha256:2d3d6e9c8a2f10c1503159b4cdd006f6","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","7"
"russia","vtb","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","8"
"russia","vtb","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","8"
"russia","vtb","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","4"
"russia","vtb","dns","onlinesales.vtb.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vtb","dns","onlinesales.vtb.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vtb","dns","onlinesales.vtb.ru","hmac-sha256:967d8bf11f9037ff457ed9fab0e81d8c","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vtb","route","onlinesales.vtb.ru","hmac-sha256:967d8bf11f9037ff457ed9fab0e81d8c","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","4"
"russia","vtb","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","8"
"russia","vtb","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","3"
"russia","vtb","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","7"
"russia","vtb","dns","chat3.vtb.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vtb","dns","chat3.vtb.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vtb","dns","chat3.vtb.ru","hmac-sha256:b4ee8fb9f72718c1dc424a7558b243e1","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vtb","route","chat3.vtb.ru","hmac-sha256:b4ee8fb9f72718c1dc424a7558b243e1","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","7"
"russia","vtb","dns","vk.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785483079407003","1"
"russia","vtb","dns","vk.com","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","vtb","dns","vk.com","hmac-sha256:f0fee65f26dad56b0379a204bdae3f9c","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","vtb","dns","vk.com","hmac-sha256:8f89bd0bc7d3e91fcc28040020fea1fc","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","vtb","dns","vk.com","hmac-sha256:b42f3870a34157b8bcd051b790f7e2cf","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","vtb","dns","vk.com","hmac-sha256:b1c44d2b95c176df259afd76e0385fc2","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","vtb","dns","vk.com","hmac-sha256:cda846f40c5f8c5ef9d05d8eaf8d2522","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","vtb","dns","vk.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407003","1"
"russia","vtb","route","vk.com","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","route[9]:route","zapret-ru-ip","DIRECT","REMOTE","TLS/TCP","1785483079407003","1"
"russia","gazprombank","dns","www.gazprombank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","2"
"russia","gazprombank","dns","www.gazprombank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","gazprombank","dns","www.gazprombank.ru","hmac-sha256:cb985189c5e4a3def64ffca6d0edb125","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","gazprombank","route","www.gazprombank.ru","hmac-sha256:cb985189c5e4a3def64ffca6d0edb125","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","3"
"russia","gazprombank","dns","cdn.gpb.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","gazprombank","dns","cdn.gpb.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","gazprombank","dns","cdn.gpb.ru","hmac-sha256:ab8dcdc02ddc82f69687ac87e49fbb1b","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","gazprombank","route","cdn.gpb.ru","hmac-sha256:ab8dcdc02ddc82f69687ac87e49fbb1b","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","7"
"russia","gazprombank","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","8"
"russia","gazprombank","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","4"
"russia","gazprombank","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","8"
"russia","gazprombank","dns","s.gazprombank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","gazprombank","dns","s.gazprombank.ru","hmac-sha256:cf564c52c95139d3da41cb0ec2acdeb1","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","gazprombank","dns","s.gazprombank.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","gazprombank","route","s.gazprombank.ru","hmac-sha256:cf564c52c95139d3da41cb0ec2acdeb1","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","2"
"russia","gazprombank","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","8"
"russia","gazprombank","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","4"
"russia","gazprombank","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","7"
"russia","gazprombank","dns","vk.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785483079407003","1"
"russia","gazprombank","dns","vk.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407003","1"
"russia","gazprombank","dns","vk.com","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","gazprombank","dns","vk.com","hmac-sha256:f0fee65f26dad56b0379a204bdae3f9c","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","gazprombank","dns","vk.com","hmac-sha256:8f89bd0bc7d3e91fcc28040020fea1fc","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","gazprombank","dns","vk.com","hmac-sha256:b42f3870a34157b8bcd051b790f7e2cf","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","gazprombank","dns","vk.com","hmac-sha256:b1c44d2b95c176df259afd76e0385fc2","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","gazprombank","dns","vk.com","hmac-sha256:cda846f40c5f8c5ef9d05d8eaf8d2522","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","1"
"russia","gazprombank","route","vk.com","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","route[9]:route","zapret-ru-ip","DIRECT","REMOTE","TLS/TCP","1785483079407003","2"
"russia","raiffeisen","dns","www.raiffeisen.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","3"
"russia","raiffeisen","dns","www.raiffeisen.ru","hmac-sha256:75614d5e841a0ec4291d4305b8cc3758","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","3"
"russia","raiffeisen","route","www.raiffeisen.ru","hmac-sha256:75614d5e841a0ec4291d4305b8cc3758","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","7"
"russia","raiffeisen","dns","www.raiffeisen.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","raiffeisen","dns","oapi.raiffeisen.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","raiffeisen","dns","cdn-rf.raiffeisen.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","raiffeisen","dns","oapi.raiffeisen.ru","hmac-sha256:44e3550d680d9f79868673221774605a","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
